;vm_pu;va_degree;p_mw;q_mvar
1;0,9892562659668511;-0,49331592308376676;0,0;0,0
2;0,9809500569538533;-0,7647647912402619;0,1;0,05
3;0,9720057160130771;-1,058627678318087;0,30000000000000004;0,2
4;0,9690496955326033;-1,1564542932153552;0,35;0,25
5;0,9637379274671299;-1,3356001152069046;0,21999999999999997;0,09999999999999998
6;0,9628764317700588;-1,362837498341547;1,1000000000000003;0,7999999999999999
7;0,9532172232360724;-1,5986621042679472;0,3999999999999999;0,32000000000000006
8;0,9526155519868083;-1,6198305941512303;0,2999999999999998;0,19999999999999996
9;0,951744646618547;-1,642897111718307;0,2999999999999998;0,22999999999999998
10;0,9525111964124915;-1,616779655257389;0,2999999999999998;0,26000000000000023
11;0,9955655890817615;-0,13600187899142976;0,0009000000000001229;0,0
12;0,9764993445319075;-0,7325950674846703;1,2000000000000002;0,7999999999999998
13;0,9760796167890936;-0,745231847595611;0,7999999999999998;0,6000000000000001
14;0,9754285433307909;-0,7666982694105743;0,7000000000000002;0,5000000000000004
15;0,9852897168833077;-0,6216833273348759;0,0;0,0
16;0,9804611887507387;-0,7650024015114012;0,2999999999999998;0,15000000000000036
17;0,97588842782641;-0,8984501639626258;0,5;0,34999999999999964
18;0,9637074440044163;-1,2558865997431532;0,7000000000000002;0,40000000000000036
19;0,9611450805639683;-1,3272105891538;1,1999999999999993;1,0
20;0,9544857724003214;-1,519442810582397;0,3000000000000007;0,2999999999999998
21;0,951870471903155;-1,602901000909409;0,40000000000000036;0,34999999999999964
22;0,9517547251803368;-1,609225406795672;0,05000000000000071;0,019999999999999574
23;0,9516136386327951;-1,6196707542563582;0,05000000000000071;0,019999999999999574
24;0,951538913766669;-1,6255815289189532;0,05000000000000071;0,009999999999999787
25;0,9964520098151854;-0,15984668500355417;0,05000000000000071;0,03000000000000025
26;0,9918377581747742;-0,3047195806802672;0,09999999999999964;0,05999999999999961
27;0,9813340520109812;-0,6377087204948473;0,09999999999999964;0,07000000000000028
28;0,9786185301322493;-0,7638032799757025;1,8000000000000007;1,2999999999999998
29;0,9779595912615845;-0,7894803557909942;0,1999999999999993;0,11999999999999922
30;0,9915080507244723;-0,1992337937473658;0,0;0,0
31;0,98578519970142;-0,33849873017788495;1,8000000000000007;1,5999999999999996
32;0,9852654248531918;-0,3540000296608543;0,1999999999999993;0,15000000000000036
33;0,9795564761455833;-0,6686932475114894;0,1999999999999993;0,09999999999999964
34;0,9800988131837153;-0,6443963198455294;0,8000000000000007;0,5999999999999996
35;0,9796623152792897;-0,6589168833354079;0,09999999999999964;0,0600000000000005
36;0,9763902474229843;-0,7640387165408745;0,09999999999999964;0,0600000000000005
37;0,9762011910881399;-0,7697251946701306;0,019999999999999574;0,009999999999999787
38;0,9760246999107571;-0,7748488285489633;0,019999999999999574;0,009999999999999787
39;0,9778403660415046;-0,7943653719898445;0,019999999999999574;0,009999999999999787
40;0,9775893120275125;-0,8043936869450691;0,019999999999999574;0,009999999999999787
41;0,9752051344488113;-0,7976654092351572;0,1999999999999993;0,16000000000000014
42;0,9774166624775885;-0,8109824661606787;0,05000000000000071;0,02999999999999936
43;0,996612932405779;-0,14138333527617067;0,0;0,0
44;0,994663835879656;-0,19734903777185742;0,02999999999999936;0,019999999999999574
45;0,9882456438662305;-0,383036800837306;0,7999999999999989;0,6999999999999993
46;0,9808185933515978;-0,6208818794871702;0,1999999999999993;0,15000000000000036
47;0,9784467650823977;-0,9926405372578336;0,0;0,0
48;0,9742896932452804;-1,1303573508465277;0,0;0,0
49;0,9701382984405699;-1,2692536021761056;0,0;0,0
50;0,9676502169330702;-1,3531631179289734;0,1999999999999993;0,16000000000000014
51;0,9630102317504;-1,5129022771141325;0,8000000000000007;0,5999999999999996
52;0,9613307620975906;-1,5737812333168215;0,5;0,3000000000000007
53;0,9586763550033339;-1,6687648410320386;0,5;0,34999999999999964
54;0,9580531465799477;-1,6953612988666895;0,5;0,3000000000000007
55;0,9576696631413092;-1,7161772401325626;0,1999999999999993;0,08000000000000007
56;0,9858464755896132;-0,5932955148105447;0,0;0,0
57;0,962113162690688;-1,3058735971624835;0,030000000000001137;0,019999999999999574
58;0,9598356628742287;-1,3762347707056632;0,6000000000000014;0,41999999999999993
59;0,9580354534661729;-1,4557289674536447;0,0;0,0
60;0,9567897065911121;-1,4935762261459338;0,019999999999999574;0,009999999999999787
61;0,9566827083914261;-1,4975103156636658;0,019999999999999574;0,009999999999999787
62;0,9562889208849865;-1,5116858520066474;0,1999999999999993;0,13000000000000078
63;0,9579835688085065;-1,6928327763877018;0,3000000000000007;0,2400000000000002
64;0,958201750444384;-1,6837035425117284;0,3000000000000007;0,1999999999999993
65;0,9964495397735765;-0,13926811257985852;0,0;0,0
66;0,9876603793930064;-0,3751792808058186;0,05000000000000071;0,02999999999999936
67;0,9789790668510385;-0,7251850611636251;0,0;0,0
68;0,9634470840170196;-1,371038509554413;0,3999999999999986;0,35999999999999943
69;0,960642957992665;-1,4940789274001856;0,0;0,0
70;0,9564451362121061;-1,6799908694938193;0,0;0,0
71;0,9531871801639065;-1,8257199868346439;2,0;1,5000000000000018
72;0,9751337320827623;-0,7737044436982627;0,1999999999999993;0,14999999999999858
73;0,9863444775811283;-0,576555276102232;0,0;0,0
74;0,9849845022810229;-0,6350887499587129;0,0;0,0
75;0,9826070285402599;-0,7379119833916042;1,1999999999999993;0,9499999999999993
76;0,9822592561640386;-0,7566088963656291;0,3000000000000007;0,17999999999999972
77;0,9823959101966084;-0,7955210017990038;0,0;0,0
78;0,973386054522278;-1,2173289777170917;0,3999999999999986;0,35999999999999943
79;0,9706450731035794;-1,3546754556286598;2,0;1,3000000000000007
80;0,9701440825476725;-1,3708090641592288;0,1999999999999993;0,14000000000000057
81;0,948369174533976;-1,7280792909790346;0,5;0,35999999999999943
82;0,9492913158741141;-1,6981396053134963;0,10000000000000142;0,030000000000001137
83;0,9528676383218034;-1,569104662173577;0,3999999999999986;0,35999999999999943
84;1,0;0,0;-28,833667967541217;-21,9379680433725
