;vm_pu;va_degree;p_mw;q_mvar;lam_p;lam_q
1;0,9981153032368049;-0,09563708159753442;0,0;0,0;1,001204726401299;0,0007602915070242446
2;0,9966348225807102;-0,14871428198362502;0,1;0,05;1,0025093149186115;0,0015785454138239775
3;0,9953390220003859;-0,1923131175981517;0,30000000000000004;0,2;1,0036150179382242;0,0023164017518818667
4;0,9972415552647091;-0,07301857888329114;0,35;0,25;1,0025371636555944;0,0019306551203896521
5;0,9986380923336233;-0,02953108973125052;0,21999999999999997;0,09999999999999998;1,0013997994074113;0,0011208684826154733
6;1,0001972852960148;0,027384214488294093;-4,726775791370578;-3,2163060952918503;1,000013756034629;0,0002656342305703593
7;0,9975096205085613;-0,08930822613074206;0,3999999999999999;0,32000000000000006;1,001542875948582;0,001388024954141246
8;0,9969347135606806;-0,10863635924037575;0,2999999999999998;0,19999999999999996;1,0020305796707694;0,0017114722021136382
9;0,99610267152729;-0,1296942851195297;0,2999999999999998;0,22999999999999998;1,0026427231435153;0,0022285879375643445
10;0,9968350041148512;-0,10585050654834485;0,2999999999999998;0,26000000000000023;1,0020307197514589;0,0018094279876582535
11;0,9968598004189531;-0,09956881294364733;0,0009000000000001229;0,0;1,002608153474678;0,0018688617525837417
12;0,9833467558294878;-0,5332979220423283;1,2000000000000002;0,7999999999999998;1,0141732279064357;0,009996757838388414
13;0,9639937484909694;-1,4367537491527598;0,7999999999999998;0,6000000000000001;1,023037832858901;0,017997327302080618
14;0,9822834296242925;-0,5669273178399155;0,7000000000000002;0,5000000000000004;1,015081999372253;0,010646921592186302
15;0,9872061158937944;-0,5350586913383937;0,0;0,0;1,0073109627818235;0,0059753946464691735
16;0,983008864705117;-0,6576830133180687;0,2999999999999998;0,15000000000000036;1,0107525199791885;0,008659031832085069
17;0,9790651500858369;-0,7701405593789414;0,5;0,34999999999999964;1,0139748704165386;0,011221744215663514
18;0,9687580108605697;-1,063029461327314;0,7000000000000002;0,40000000000000036;1,0225113185464827;0,018033341127637416
19;0,9666597704261636;-1,1179970862626851;1,1999999999999993;1,0;1,0242037052128892;0,01947111420566638
20;0,9619818496477819;-1,2396552431207088;0,3000000000000007;0,2999999999999998;1,0280015196951344;0,02272815861903986
21;0,9593870589388898;-1,321814318121017;0,40000000000000036;0,34999999999999964;1,0303475107185331;0,024455003161349256
22;0,9592722193739746;-1,3280399997785057;0,05000000000000071;0,019999999999999574;1,0304914742197817;0,024515768372703278
23;0,9591322399779196;-1,33832225670626;0,05000000000000071;0,019999999999999574;1,0307076307881164;0,024571653791960992
24;0,9590581010465263;-1,3441407188041752;0,05000000000000071;0,009999999999999787;1,030827736071777;0,02459867711597818
