;vm_pu;va_degree;p_mw;q_mvar;lam_p;lam_q
1;0,9999999999959857;1,225433309963378e-17;-18,192075473162877;-8,860775983838153;1,0;2,335539190695512e-22
2;0,9920715048907981;-0,07070471897582074;0,0001;0,0;1,012093170450877;0,005850019341354287
3;0,9916624036325609;-0,06882610998278868;0,122;0,059;1,0146892698299663;0,007704596607362379
4;0,9916610927338444;-0,07679511549044382;0,00010000000000000286;0,0;1,0126920053330963;0,0061392540400096555
5;0,9911327283098315;-0,07907593434199385;0,00010000000000000286;0,0;1,013537920053826;0,0065489277523549765
6;0,9910231162321596;-0,08004780416392444;0,11399999999999999;0,05499999999999999;1,0137067098772428;0,006630767642341292
7;0,9909954298194185;-0,08028610598508268;0,05099999999999999;0,024999999999999994;1,0137492339250143;0,006651612322362988
8;0,9916190419712299;-0,07486559079381944;0,08300000000000002;0,04000000000000001;1,0127908460950248;0,006183369348867572
9;0,9916189461380446;-0,0748694085382055;9,999999999998899e-05;0,0;1,0127910299280791;0,006183360558465311
10;0,9913132291092166;-0,07197833180643118;0,122;0,059;1,0152282434378277;0,007963936721517262
11;0,9904369013918648;-0,0949308402887934;0,12200000000000005;0,059;1,014480818654283;0,0070042653075091076
12;0,9913050115814169;-0,08208141001584376;0,07699999999999996;0,03699999999999998;1,01321197091695;0,006390367905445143
13;0,9919011275414701;-0,07323415793065415;9,999999999998899e-05;0,0;1,0123416929895555;0,00597005392921349
14;0,9920315025277188;-0,07106779757570811;0,06800000000000006;0,03300000000000003;1,0121547430520785;0,00587958640354718
15;0,9908624661076314;-0,08864361491319016;0,07099999999999995;0,03400000000000003;1,0138586953697488;0,006702926201044552
16;0,9918817888374051;-0,07244948824478842;9,999999999998899e-05;0,0;1,012385617688634;0,00598973943236365
17;0,9917857479078456;-0,07325820195235219;9,999999999998899e-05;0,0;1,0125327219851814;0,006062478489108103
18;0,9914048595874166;-0,07666043630223719;0,07699999999999996;0,03699999999999998;1,0131189896849306;0,006345898825490801
19;0,991643518949071;-0,07464460061236645;0,030000000000000027;0,014000000000000012;1,012753154487947;0,006165227623316326
20;0,994640563644413;-0,04213775836970904;0,013000000000000012;0,006000000000000005;1,0101103468113224;0,0054949911280242755
21;1,0012769003043949;0,016998535449464607;-9,401818587879687;-4,550836871372525;1,0000217320598477;0,000618423234768216
22;0,9952157091938291;-0,03649420269988726;0,19399999999999995;0,09400000000000003;1,0092050613504553;0,0050703622859023245
23;0,9937822040144687;-0,0495345471104495;0,07699999999999996;0,03700000000000003;1,011411564100603;0,006129971075724482
24;0,9985136042753394;-0,007584598095218044;0,07699999999999996;0,03700000000000003;1,0041805223539537;0,002624846159661615
25;0,9980389215213393;-0,011668744672597441;0,07699999999999996;0,03700000000000003;1,004900656365593;0,002977887668684771
26;0,9957459334438357;-0,031800275803745545;0,12199999999999989;0,05900000000000005;1,0083971170169677;0,004679154640853062
27;0,9983945779723111;-0,008324385504821234;0,10400000000000009;0,051000000000000045;1,0043571691168436;0,0027205480602029426
28;0,9945659243461744;-0,042519656204835055;9,999999999998899e-05;0,0;1,010210478141106;0,005550419297795104
29;0,9987661159520883;-0,0053312832833334114;0,07699999999999996;0,03700000000000003;1,003799468100179;0,00244122813342027
30;0,9960677095221143;-0,02895096706298188;0,2430000000000001;0,118;1,0079072903068083;0,004442048707223784
31;0,9988708705561102;-0,004153717768429134;0,07699999999999996;0,03700000000000003;1,0036389230051426;0,002371761679357469
32;0,9974869701380995;-0,016680930548549616;0,07699999999999996;0,03699999999999992;1,0057612995342942;0,0033948478288401297
33;0,9925701291528937;-0,06038839546159039;0,00010000000000021103;0,0;1,0132731751839636;0,007028172989246585
34;0,9991902075318189;-0,0015394863558599583;0,121;0,05800000000000005;1,0031598264275927;0,00213323399555502
35;0,9981703187677571;-0,010485140888776705;0,19399999999999995;0,09400000000000008;1,0047018504921312;0,0028824201106986526
36;0,9955972365007838;-0,03330234642571606;0,12199999999999989;0,05899999999999994;1,0086332339692539;0,004788942249049103
37;0,9987114883389717;-0,005765442674743627;0,07699999999999996;0,03699999999999992;1,0038994219776833;0,002494839675696302
38;0,9984613993302424;-0,007903612568109708;0,00010000000000021103;0,0;1,0042620294432414;0,002669866225091416
39;0,9971349977970035;-0,019537123411546755;0,00010000000000021103;0,0;1,0062857274470496;0,0036558872772889943
40;0,9994729798379602;0,0011393445829135584;0,09600000000000009;0,04699999999999993;1,0027317694274176;0,0019319631102635284
41;0,9988385951011;-0,004557659561096538;0,12199999999999989;0,05899999999999994;1,0036927157833402;0,002394816288800852
42;0,999562066639899;0,0018079261440469888;0,06999999999999984;0,03400000000000003;1,002609619881863;0,0018712138487109787
43;0,999452600906485;0,0008815657728218021;0,05799999999999983;0,028000000000000025;1,0027671118961703;0,001947404176456697
44;0,9947944045193893;-0,04075854138399876;0,00010000000000021103;0,0;1,0098745774856606;0,005381241040109652
45;0,9972973161598565;-0,018157178160002764;0,12199999999999989;0,05899999999999994;1,0060419489689578;0,0035363964475299465
46;0,9999078710195096;0,0048781263701672;0,12199999999999989;0,05899999999999994;1,0020862237853756;0,0016179701640033379
47;1,0001094468925862;0,0067014748703250054;0,12199999999999989;0,05899999999999994;1,001774798446637;0,0014670182134265952
48;0,9999369304858894;0,005169608114903804;0,08599999999999985;0,04200000000000004;1,002038017138668;0,0015949399180710143
49;0,99793556961404;-0,012486472985477256;0,07699999999999996;0,03699999999999992;1,005072035264081;0,003067167437243937
50;1,0004612747237627;0,009787931025605741;0,00010000000000021103;0,0;1,0012500554879566;0,0012132964838995626
51;0,9983050657880126;-0,0094339770849943;0,12199999999999989;0,05899999999999994;1,004495293431755;0,002776906552915554
52;0,9978940985084522;-0,01275870371791115;0,12199999999999989;0,05899999999999994;1,0051136279240733;0,0030862725444647837
53;0,9953202731881173;-0,035569939791998545;0,12199999999999989;0,05899999999999994;1,0090456532027203;0,004993138303767528
