;vm_pu;va_degree;p_mw;q_mvar;lam_p;lam_q
136;0,9999999999337948;4,261156810235379e-20;-11,051389183635312;-4,830652564591823;1,0;7,410054982354698e-23
1;0,9929370001392399;-0,3924352790960691;0,0;0,0;1,007367551809124;0,003204687617216121
2;0,9928971078836673;-0,39464300319308915;0,04778;0,019009;1,0074101246794986;0,003222842714547738
3;0,9882834541012148;-0,6554350680459028;0,04255099999999999;0,016928999999999996;1,0123293618101894;0,005299205858334259
4;0,986278592937775;-0,7698429449994352;0,08702199999999999;0,034622;1,0144941123627504;0,006197140574879825
5;0,9832840581569414;-0,9419365290636887;0,31131;0,123855;1,0177580948354252;0,007534120946586359
6;0,9806739586193404;-1,0930486766815763;0,14886900000000003;0,059228;1,020633343262821;0,0086976465628354
7;0,9803933095631229;-1,1093815099767033;0,238672;0,09495599999999998;1,020943904064802;0,00882135940179134
8;0,9801782512625813;-1,1054762337538415;0,06229899999999999;0,024785999999999975;1,0213797298396652;0,008995971762489346
9;0,9869607061490131;-0,6636886200184966;0,1245980000000001;0,049570999999999976;1,0131086469890846;0,006136977776963256
10;0,9792796004070686;-1,128036571993611;0,14017499999999994;0,055767999999999984;1,0227353613720864;0,009536952539367637
11;0,9789780322916527;-1,1299082094437334;0,11681300000000006;0,046474000000000015;1,023259215301218;0,009745401807590742
12;0,9778844301828823;-1,1240995198949917;0,24920300000000006;0,09914500000000004;1,025315477835103;0,010563226546399504
13;0,978751838741291;-1,1413198427861029;0,291447;0,11595199999999994;1,0235326888640086;0,009854713307536293
14;0,9777610791498709;-1,1474652151295803;0,3037200000000002;0,12083500000000003;1,025258527516108;0,010541572947149788
15;0,9932444567820662;-0,4504602663450815;0,21539600000000014;0,08569499999999997;1,0078350598448234;0,0032064368906698656
16;0,9928713328811768;-0,45273899048043503;0,19858600000000015;0,07900699999999994;1,0084626569609632;0,003456140092078083
17;0,994838336636192;-0,2629382936003875;0,0;0,0;1,0050480066155396;0,0024238183487482194
18;0,9948091627245381;-0,26441365385237525;0,0;0,0;1,0050770989383495;0,0024376150550217118
19;0,9913511848891476;-0,44278385492878686;0,0;0,0;1,0085121993853436;0,004054452206934477
20;0,9896691952286557;-0,5301678547378924;0,030126999999999793;0,014728999999999992;1,0101990114058637;0,0048388710267560425
21;0,9885728837580141;-0,532042738789977;0,23097199999999996;0,11291999999999991;1,011987729995757;0,005713431869283694
22;0,9873972317656792;-0,650239327388695;0,060255999999999865;0,029457999999999984;1,0125135804262528;0,005890665619192743
23;0,9869286803493594;-0,6510393843414283;0,23097199999999996;0,11291999999999991;1,013281075897179;0,006265900934221686
24;0,9871734596639561;-0,6623800252862915;0,12050699999999992;0,05891500000000005;1,012746364030062;0,005992832290482377
25;0,9868793494086385;-0,6784429144116401;0,0;0,0;1,0130538928063264;0,006127103128570619
26;0,9868672313217199;-0,6790433147048809;0,05698099999999995;0,02785700000000002;1,0130657597518387;0,006132907449697807
27;0,9954188283220804;-0,4668329431004233;0,364665;0,1782809999999999;1,0035075874703347;0,0017196834859962492
28;0,9954866142859305;-0,46550286334381435;0,0;0,0;1,003415526258235;0,0016746784400055227
29;0,9952583029268769;-0,46589199736398795;0,12464699999999995;0,060939000000000076;1,0037819576067053;0,0018538209729012725
30;0,9951078523211745;-0,4661486093051688;0,05698099999999995;0,02785700000000002;1,0040234783571347;0,001971891023212536
31;0,9957302043754316;-0,4607053994904066;0,0;0,0;1,0030851330792578;0,0015131407798905968
32;0,9954266549737565;-0,46122547551175325;0,08547299999999991;0,04178700000000002;1,0035726515152106;0,001751526387682232
33;0,9943280250417433;-0,46308654913371766;0,0;0,0;1,005340486000112;0,002615901426309021
34;0,9940284653507716;-0,4635953411175339;0,3967349999999996;0,19396000000000013;1,0058232419062485;0,0028519198457465345
35;0,996341831432671;-0,44866073934554873;0,0;0,0;1,002256106391075;0,0011073201661733019
36;0,995303869455008;-0,4504211493081844;0,18115199999999998;0,08856299999999995;1,0039216893525045;0,0019216848797972892
37;0,9948774028570828;-0,4511458483741363;0,24217200000000005;0,1183949999999998;1,0046071824607292;0,00225682077608603
38;0,9969895405374227;-0,4359287172584426;0,07531599999999994;0,036821000000000215;1,0013793724889173;0,0006777650534504923
39;0,9950706034701843;-0,2760582160613448;0,0;0,0;1,005206472676395;0,002329428515720734
40;0,993321791152487;-0,374967558847801;0,0012540000000003104;0,0005310000000000592;1,007077445778576;0,0031519077418711394
41;0,9932092193245065;-0,37450858922215996;0,006274000000000335;0,0026600000000001067;1,0072765725135144;0,003236363511097542
42;0,9932941157824836;-0,3765147931498404;0,0;0,0;1,0071074395792237;0,0031650106232819692
43;0,9922741001827581;-0,43446550860495936;0,11788000000000043;0,04997100000000021;1,0082048192540185;0,003643906361825983
44;0,9919434414089068;-0,4360593932802178;0,06266800000000039;0,026565999999999867;1,0087555494627467;0,0038773782654581484
45;0,9914580042579306;-0,48117163896097775;0,17228499999999958;0,07303399999999982;1,0090912553404134;0,004030213922110382
46;0,9900165955866453;-0,5645410469763489;0,45855599999999974;0,194388;1,0106748955239044;0,004718873305682118
47;0,9896356081939209;-0,5874765050241034;0,2629619999999999;0,11147300000000016;1,0111125972501531;0,004911113120373923
48;0,9892208618204383;-0,6103472746522098;0,2357610000000001;0,09994199999999998;1,0115458422099435;0,005095057009546355
49;0,9889866423475232;-0,6158230242766465;0,0;0,0;1,0118842169530382;0,0052385895200036834
50;0,9887524319118941;-0,6213013680805595;0,10921499999999984;0,04629800000000017;1,0122228016132775;0,005382147430354883
